"First_Name";"Surname";"Montant_Total_Compensation";"department_id";"Office_Type"
"Brian";"Preston";"80,50000041723251";"d001";"Corporate"
"Michael";"Burchfield";"144,00000035762787";"d001";"Corporate"
"Nina";"Thorne";"82,50000011175871";"d001";"Corporate"
"Jamal";"Ward";"57,500000298023224";"d001";"Corporate"
"Christopher";"Barton";"92,00000047683716";"d001";"Corporate"
"Sean";"Butler";"80,50000041723251";"d001";"Corporate"
"Juliana";"Green";"80,50000041723251";"d001";"Corporate"
"Ronald";"Toland";"80,50000041723251";"d001";"Corporate"
"Michael";"Marks";"144,00000035762787";"d001";"Corporate"
"Angela";"Thompson";"102,00000025331974";"d001";"Corporate"
"Jeffrey";"Noe";"0";"d001";"Corporate"
"Sean";"Kelly";"80,50000041723251";"d001";"Corporate"
"Michael";"Navarra";"132,00000017881393";"d001";"Corporate"
"Cody";"Crowder";"63,250000327825546";"d001";"Corporate"
"Corrine";"Leigh";"97,75000050663948";"d001";"Corporate"
"Laurie";"Talbott";"102,00000025331974";"d001";"Corporate"
"Jimmy";"Wilson";"97,75000050663948";"d001";"Corporate"
"Shinsei";"Fukazawa";"63,250000327825546";"d001";"Corporate"
"Juanita";"Johnson";"144,00000035762787";"d001";"Corporate"
"Joy";"Smith";"138,00000071525574";"d001";"Corporate"
"Melissa";"Starnes";"97,75000050663948";"d001";"Corporate"
"Joy";"Barnhart";"192,00000047683716";"d001";"Corporate"
"Robert";"Houghton";"80,50000041723251";"d001";"Corporate"
"Sherrie";"Simon";"80,50000041723251";"d001";"Corporate"
"Ashley";"Zimmerman";"102,00000025331974";"d001";"Corporate"
"Robert";"Tarango";"97,75000050663948";"d001";"Corporate"
"Jesse";"Ankney";"168,0000004172325";"d001";"Corporate"
"Daniel";"Myrick";"97,75000050663948";"d001";"Corporate"
"Betty";"Elsea";"102,00000025331974";"d001";"Corporate"
"Robert";"Gross";"97,75000050663948";"d001";"Corporate"
"Sara";"Green";"63,250000327825546";"d001";"Corporate"
"Frances";"Gaul";"80,50000041723251";"d001";"Corporate"
"Chelsea";"Spencer";"144,00000035762787";"d001";"Corporate"
"Fabian";"Dunlop";"80,50000041723251";"d001";"Corporate"
"Marvin";"Pollock";"63,250000327825546";"d001";"Corporate"
"James";"Petersen";"97,75000050663948";"d001";"Corporate"
"Cathy";"Monroe";"0";"d001";"Corporate"
"Karen";"Bowers";"97,75000050663948";"d001";"Corporate"
"Jennifer";"Morris";"63,250000327825546";"d001";"Corporate"
"John";"Pierson";"80,50000041723251";"d001";"Corporate"
"Jacqueline";"Boudreau";"80,50000041723251";"d001";"Corporate"
"Jennifer";"Struthers";"325,00000298023224";"d001";"Corporate"
"Daniel";"Frederick";"57,500000298023224";"d001";"Corporate"
"Gordon";"Bussiere";"97,75000050663948";"d001";"Corporate"
"Paulette";"Barnes";"0";"d001";"Corporate"
"Teresa";"Reynolds";"144,00000035762787";"d001";"Corporate"
"Annalisa";"Combs";"132,00000017881393";"d001";"Corporate"
"Stephanie";"King";"80,50000041723251";"d001";"Corporate"
"Brad";"Moore";"92,00000047683716";"d001";"Corporate"
"Joan";"Casella";"82,50000011175871";"d001";"Corporate"
"Ada";"Soto";"92,00000047683716";"d001";"Corporate"
"Margaret";"Woodard";"80,50000041723251";"d001";"Corporate"
"David";"Meece";"168,0000004172325";"d001";"Corporate"
"Glenn";"Silva";"210,00000052154064";"d001";"Corporate"
"David";"Bellamy";"80,50000041723251";"d001";"Corporate"
"Travis";"Richardson";"102,00000025331974";"d001";"Corporate"
"Bradley";"Carter";"80,50000041723251";"d001";"Corporate"
"David";"Hunt";"144,00000035762787";"d001";"Corporate"
"Roy";"Little";"228,00000056624413";"d001";"Corporate"
"Kathy";"West";"80,50000041723251";"d001";"Corporate"
"Stephanie";"Baird";"80,50000041723251";"d001";"Corporate"
"Patricia";"Wight";"86,25000044703484";"d001";"Corporate"
"John";"Archer";"253,00000131130219";"d001";"Corporate"
"Ronald";"Eastman";"0";"d001";"Corporate"
"Marlene";"Rigney";"80,50000041723251";"d001";"Corporate"
"Nancy";"Klein";"109,25000056624413";"d001";"Corporate"
"Guy";"Crum";"97,75000050663948";"d001";"Corporate"
"Alicia";"Bradley";"102,00000025331974";"d001";"Corporate"
"David";"Smith";"80,50000041723251";"d001";"Corporate"
"Jodie";"Mann";"86,25000044703484";"d001";"Corporate"
"Maria";"Hartman";"168,0000004172325";"d001";"Corporate"
"Connie";"Lockett";"57,500000298023224";"d001";"Corporate"
"Deon";"Lugo";"74,75000038743019";"d001";"Corporate"
"Catherine";"Swindell";"80,50000041723251";"d001";"Corporate"
"Mary";"Puckett";"80,50000041723251";"d001";"Corporate"
"George";"Ahart";"97,75000050663948";"d001";"Corporate"
"Bonnie";"Adams";"63,250000327825546";"d001";"Corporate"
"Stephanie";"Simmons";"80,50000041723251";"d001";"Corporate"
"Howard";"Peterson";"144,00000035762787";"d001";"Corporate"
"Donna";"Rice";"63,250000327825546";"d001";"Corporate"
"Thomas";"Tomlinson";"132,00000017881393";"d001";"Corporate"
"Lynnette";"House";"80,50000041723251";"d001";"Corporate"
"Robin";"Reynolds";"97,75000050663948";"d001";"Corporate"
"Mary";"Sink";"57,500000298023224";"d001";"Corporate"
"David";"Garcia";"92,00000047683716";"d001";"Corporate"
"Melissa";"Stancil";"292,500002682209";"d001";"Corporate"
"Mary";"Callier";"80,50000041723251";"d001";"Corporate"
"Joanne";"Laine";"57,500000298023224";"d001";"Corporate"
"John";"Santibanez";"156,0000003874302";"d001";"Corporate"
"Barbara";"Muller";"80,50000041723251";"d001";"Corporate"
"Brenda";"Doll";"210,00000052154064";"d001";"Corporate"
"Rebecca";"Noble";"80,50000041723251";"d001";"Corporate"
"Michael";"Cortes";"156,0000003874302";"d001";"Corporate"
"Liam";"Bates";"144,00000035762787";"d001";"Corporate"
"Leah";"Atwater";"63,250000327825546";"d001";"Corporate"
"Edward";"Trejo";"138,00000071525574";"d001";"Corporate"
"Nathan";"Graybeal";"210,00000052154064";"d001";"Corporate"
"Robin";"Carney";"80,50000041723251";"d001";"Corporate"
"Fred";"Heard";"144,00000035762787";"d001";"Corporate"
"Patrice";"Moore";"1000";"d001";"Corporate"
"Mario";"Griffith";"80,50000041723251";"d001";"Corporate"
"Harry";"Allen";"80,50000041723251";"d001";"Corporate"
"Jay";"Alvarez";"82,50000011175871";"d001";"Corporate"
"Joseph";"Ward";"144,00000035762787";"d001";"Corporate"
"Thomas";"Atwater";"82,50000011175871";"d001";"Corporate"
"Nadia";"Anderson";"82,50000011175871";"d001";"Corporate"
"Jennifer";"Hoffman";"97,75000050663948";"d001";"Corporate"
"Kathleen";"Boyden";"92,00000047683716";"d001";"Corporate"
"Irma";"Crawford";"97,75000050663948";"d001";"Corporate"
"Charles";"Borden";"92,00000047683716";"d001";"Corporate"
"Eric";"Orozco";"97,75000050663948";"d001";"Corporate"
"Judith";"Tyson";"80,50000041723251";"d001";"Corporate"
"Sandra";"Stuart";"144,00000035762787";"d001";"Corporate"
"Jennifer";"Arnold";"80,50000041723251";"d001";"Corporate"
"Jonna";"Gibson";"97,75000050663948";"d001";"Corporate"
"Christina";"Turner";"82,50000011175871";"d001";"Corporate"
"Ivory";"Spade";"63,250000327825546";"d001";"Corporate"
"Salvador";"Arias";"97,75000050663948";"d001";"Corporate"
"Tomoyo";"Nakajima";"74,75000038743019";"d001";"Corporate"
"Emma";"Walls";"80,50000041723251";"d001";"Corporate"
"John";"Simpson";"555";"d001";"Corporate"
"Danny";"Owens";"168,0000004172325";"d001";"Corporate"
"Rena";"Hines";"57,500000298023224";"d001";"Corporate"
"Albert";"Holden";"97,75000050663948";"d001";"Corporate"
"Cynthia";"Fincher";"97,75000050663948";"d001";"Corporate"
"Robert";"Thompson";"144,00000035762787";"d001";"Corporate"
"Evangeline";"Gaines";"132,00000017881393";"d001";"Corporate"
"Marie";"Cunningham";"74,75000038743019";"d001";"Corporate"
"Kathy";"Salazar";"97,75000050663948";"d001";"Corporate"
"Alexandra";"Swanson";"144,00000035762787";"d001";"Corporate"
"Mary";"Daniels";"92,00000047683716";"d001";"Corporate"
"Herman";"Kiely";"57,500000298023224";"d001";"Corporate"
"Danielle";"Tucker";"97,75000050663948";"d001";"Corporate"
"Ronnie";"Polk";"0";"d001";"Corporate"
"Joanne";"Oppenheim";"0";"d001";"Corporate"
"Marion";"Lopez";"63,250000327825546";"d001";"Corporate"
"Cindy";"Farmer";"74,75000038743019";"d001";"Corporate"
"Latoya";"Riddle";"86,25000044703484";"d001";"Corporate"
"Tiffany";"Gregory";"92,00000047683716";"d001";"Corporate"
"Juanita";"Phillips";"156,0000003874302";"d001";"Corporate"
"Susan";"Lynn";"63,250000327825546";"d001";"Corporate"
"Juanita";"Davis";"80,50000041723251";"d001";"Corporate"
"Ruby";"Highland";"210,00000052154064";"d001";"Corporate"
"Olga";"Delany";"0";"d001";"Corporate"
"Thomas";"Cantrell";"80,50000041723251";"d001";"Corporate"
"Harry";"Slaton";"102,00000025331974";"d001";"Corporate"
"Douglas";"Dutil";"97,75000050663948";"d001";"Corporate"
"Delores";"Carter";"97,75000050663948";"d001";"Corporate"
"Timothy";"Johnson";"138,00000071525574";"d001";"Corporate"
"Juanita";"Courtney";"80,50000041723251";"d001";"Corporate"
"Denise";"Matthew";"80,50000041723251";"d001";"Corporate"
"Clarence";"Bell";"102,00000025331974";"d001";"Corporate"
"Marlene";"Anderson";"63,250000327825546";"d001";"Corporate"
"Houston";"Gaston";"80,50000041723251";"d001";"Corporate"
"Patricia";"Coleman";"0";"d001";"Corporate"
"Louise";"Davidson";"97,75000050663948";"d001";"Corporate"
"Eleanor";"Cook";"63,250000327825546";"d001";"Corporate"
"May";"Oberlander";"80,50000041723251";"d001";"Corporate"
"Margaret";"Johnston";"102,00000025331974";"d001";"Corporate"
"Jane";"Box";"97,75000050663948";"d001";"Corporate"
"Paul";"Quesenberry";"63,250000327825546";"d001";"Corporate"
"Michelle";"Parrott";"80,50000041723251";"d001";"Corporate"
"Scott";"Sturgeon";"97,75000050663948";"d001";"Corporate"
"Richard";"Barton";"92,00000047683716";"d001";"Corporate"
"Simone";"Seo";"92,00000047683716";"d001";"Corporate"
"Finlay";"Gardiner";"80,50000041723251";"d001";"Corporate"
"Veronica";"Wanamaker";"0";"d001";"Corporate"
"Vikki";"Villegas";"97,75000050663948";"d001";"Corporate"
"Katy";"Worley";"192,00000047683716";"d001";"Corporate"
"James";"May";"63,250000327825546";"d001";"Corporate"
"Davis";"Ford";"57,500000298023224";"d001";"Corporate"
"Linda";"Polk";"0";"d001";"Corporate"
"Carol";"Steffen";"97,75000050663948";"d001";"Corporate"
"Gloria";"Royals";"0";"d001";"Corporate"
"Sonia";"Kyles";"92,00000047683716";"d001";"Corporate"
"Joan";"Goddard";"82,50000011175871";"d001";"Corporate"
"John";"Mitchell";"0";"d001";"Corporate"
"Anna";"Gassaway";"97,75000050663948";"d001";"Corporate"
"Randy";"Stevens";"80,50000041723251";"d001";"Corporate"
"Gale";"Keene";"92,00000047683716";"d001";"Corporate"
"Erick";"Jenkins";"80,50000041723251";"d001";"Corporate"
"Carey";"Silas";"82,50000011175871";"d001";"Corporate"
"Morgan";"Stephenson";"63,250000327825546";"d001";"Corporate"
"Barbara";"Hagberg";"92,00000047683716";"d001";"Corporate"
"Irene";"Hick";"92,00000047683716";"d001";"Corporate"
"Maria";"Lockett";"80,50000041723251";"d001";"Corporate"
"Dorothy";"Bradley";"97,75000050663948";"d001";"Corporate"
"Mary";"Romero";"97,75000050663948";"d001";"Corporate"
"Edward";"Wallace";"63,250000327825546";"d001";"Corporate"
"Julia";"Patterson";"97,75000050663948";"d001";"Corporate"
"Sharyn";"Fletcher";"63,250000327825546";"d001";"Corporate"
"Derrick";"Hunter";"132,00000017881393";"d001";"Corporate"
"Shani";"William";"0";"d001";"Corporate"
"Michelle";"Cleary";"86,25000044703484";"d001";"Corporate"
"Shirley";"Zimmerman";"97,75000050663948";"d001";"Corporate"
"Phillip";"Curran";"138,00000071525574";"d001";"Corporate"
"Fannie";"Smith";"57,500000298023224";"d001";"Corporate"
"Max";"Wallis";"80,50000041723251";"d001";"Corporate"
"Jeffery";"Reynolds";"228,00000056624413";"d001";"Corporate"
"Wendell";"Giese";"97,75000050663948";"d001";"Corporate"
"Mindy";"Shelton";"92,00000047683716";"d001";"Corporate"
"Clemente";"Mcguire";"80,50000041723251";"d001";"Corporate"
"Kenneth";"Talley";"74,75000038743019";"d001";"Corporate"
"Jason";"Kenyon";"144,00000035762787";"d001";"Corporate"
"Stephen";"Myles";"80,50000041723251";"d001";"Corporate"
"Ella";"Burkhalter";"63,250000327825546";"d001";"Corporate"
"Ernesto";"Morrell";"80,50000041723251";"d001";"Corporate"
"Ruby";"Bartlett";"156,0000003874302";"d001";"Corporate"
"Edna";"Davis";"253,00000131130219";"d001";"Corporate"
"Whitney";"Colvin";"168,0000004172325";"d001";"Corporate"
"Judy";"Frasier";"97,75000050663948";"d001";"Corporate"
"Mary";"Rodriguez";"102,00000025331974";"d001";"Corporate"
"Mia";"Bishop";"80,50000041723251";"d001";"Corporate"
"Jimmie";"Stanley";"63,250000327825546";"d001";"Corporate"
"Kyle";"Randall";"80,50000041723251";"d001";"Corporate"
"Erich";"Matthews";"80,50000041723251";"d001";"Corporate"
"James";"Irvin";"82,50000011175871";"d001";"Corporate"
"Amanda";"Hanley";"144,00000035762787";"d001";"Corporate"
"Nancy";"Schenk";"63,250000327825546";"d001";"Corporate"
"Kevin";"Wallin";"80,50000041723251";"d001";"Corporate"
"Poppy";"Murray";"86,25000044703484";"d001";"Corporate"
"Holly";"Trevino";"156,0000003874302";"d001";"Corporate"
"Muhammad";"Williams";"92,00000047683716";"d001";"Corporate"
"Jerald";"Zimmerman";"92,00000047683716";"d001";"Corporate"
"Alvin";"Rainer";"97,75000050663948";"d001";"Corporate"
"Jose";"Gutierrez";"97,75000050663948";"d001";"Corporate"
"Eugene";"Smith";"156,0000003874302";"d001";"Corporate"
"William";"Ortiz";"132,00000032782555";"d001";"Corporate"
"Kenneth";"Williams";"325,00000298023224";"d001";"Corporate"
"Bessie";"Sato";"144,00000035762787";"d001";"Corporate"
"Naomi";"Barrett";"92,00000047683716";"d001";"Corporate"
"Carl";"Seaver";"192,00000047683716";"d001";"Corporate"
"Sebastian";"Duffy";"63,250000327825546";"d001";"Corporate"
"Nancy";"Nagle";"253,00000131130219";"d001";"Corporate"
"Jeremy";"Ebersole";"102,00000025331974";"d001";"Corporate"
"Ronald";"Lewandowski";"63,250000327825546";"d001";"Corporate"
"Heather";"Shields";"325,00000298023224";"d001";"Corporate"
"Lisa";"Dunbar";"144,00000035762787";"d001";"Corporate"
"Beverly";"Tobias";"82,50000011175871";"d001";"Corporate"
"Gerald";"Hodge";"63,250000327825546";"d001";"Corporate"
"Juria";"Tsuchida";"86,25000044703484";"d001";"Corporate"
"Roosevelt";"Young";"80,50000041723251";"d001";"Corporate"
"Charlotte";"Erbe";"0";"d001";"Corporate"
"Michael";"Meacham";"74,75000038743019";"d001";"Corporate"
"Ernest";"Smith";"132,00000017881393";"d001";"Corporate"
"Robin";"Lee";"0";"d001";"Corporate"
"Marci";"Howard";"63,250000327825546";"d001";"Corporate"
"Rachael";"Mason";"253,00000131130219";"d001";"Corporate"
"Tony";"Warren";"97,75000050663948";"d001";"Corporate"
"Makihiko";"Kan";"80,50000041723251";"d001";"Corporate"
"Harvey";"Griffin";"228,00000056624413";"d001";"Corporate"
"Bonnie";"Gunderson";"57,500000298023224";"d001";"Corporate"
"Forrest";"Tidwell";"80,50000041723251";"d001";"Corporate"
"Antonio";"Mora";"57,500000298023224";"d001";"Corporate"
"Allen";"Parker";"144,00000035762787";"d001";"Corporate"
"Samuel";"Fincher";"144,00000035762787";"d001";"Corporate"
"Alex";"Feathers";"80,50000041723251";"d001";"Corporate"
"Donald";"Miles";"82,50000011175871";"d001";"Corporate"
"Narue";"Hayagawa";"0";"d001";"Corporate"
"Della";"Saliba";"97,75000050663948";"d001";"Corporate"
"Maria";"Jimenez";"97,75000050663948";"d001";"Corporate"
"Linda";"Johnson";"86,25000044703484";"d001";"Corporate"
"Justina";"Patton";"132,00000017881393";"d001";"Corporate"
"Sonia";"Church";"92,00000047683716";"d001";"Corporate"
"Rudy";"Thompson";"82,50000011175871";"d001";"Corporate"
"Mary";"Viramontes";"63,250000327825546";"d001";"Corporate"
"Logan";"Savage";"97,75000050663948";"d001";"Corporate"
"Robert";"Morris";"63,250000327825546";"d001";"Corporate"
"Kieran";"Pritchard";"82,50000011175871";"d001";"Corporate"
"Paul";"Luna";"82,50000011175871";"d001";"Corporate"
"Jane";"Thomas";"92,00000047683716";"d001";"Corporate"
"Sandra";"Cross";"80,50000041723251";"d001";"Corporate"
"Sarah";"Beattie";"57,500000298023224";"d001";"Corporate"
"Michael";"Robinson";"74,75000038743019";"d001";"Corporate"
"William";"Edwards";"0";"d001";"Corporate"
"Alexander";"Gray";"57,500000298023224";"d001";"Corporate"
"Dennis";"Armand";"80,50000041723251";"d001";"Corporate"
"Ruben";"Calderon";"97,75000050663948";"d001";"Corporate"
"Fernando";"Berry";"80,50000041723251";"d001";"Corporate"
"Brenda";"Ganley";"102,00000025331974";"d001";"Corporate"
"David";"Hill";"63,250000327825546";"d001";"Corporate"
"Leola";"Harrison";"57,500000298023224";"d001";"Corporate"
"Charlotte";"Sanders";"168,0000004172325";"d001";"Corporate"
"Benny";"Blau";"80,50000041723251";"d001";"Corporate"
"Eleanor";"Kerr";"92,00000047683716";"d001";"Corporate"
"Clarence";"Thomas";"86,25000044703484";"d001";"Corporate"
"Jeffery";"Richards";"92,00000047683716";"d001";"Corporate"
"John";"Salisbury";"63,250000327825546";"d001";"Corporate"
"David";"Rickards";"0";"d001";"Corporate"
"Isabelle";"Sutton";"97,75000050663948";"d001";"Corporate"
"Michael";"Matlock";"97,75000050663948";"d001";"Corporate"
"Marta";"Cochran";"57,500000298023224";"d001";"Corporate"
"Lawrence";"Montgomery";"63,250000327825546";"d001";"Corporate"
"Portia";"Oceguera";"80,50000041723251";"d001";"Corporate"
"James";"Minton";"80,50000041723251";"d001";"Corporate"
"Lisa";"Truitt";"192,00000047683716";"d001";"Corporate"
"Frank";"Morrison";"80,50000041723251";"d001";"Corporate"
"Emma";"Morgan";"168,0000004172325";"d001";"Corporate"
"Alton";"Binns";"80,50000041723251";"d001";"Corporate"
"Eddie";"Evans";"80,50000041723251";"d001";"Corporate"
"Philip";"Zeitz";"168,0000004172325";"d001";"Corporate"
"Kristin";"Rosa";"80,50000041723251";"d001";"Corporate"
"Carol";"Parr";"97,75000050663948";"d001";"Corporate"
"Sara";"Vachon";"92,00000047683716";"d001";"Corporate"
"Donald";"Rosado";"0";"d001";"Corporate"
"Donald";"Jacob";"97,75000050663948";"d001";"Corporate"
"George";"Russell";"63,250000327825546";"d001";"Corporate"
"Ava";"Welch";"253,00000131130219";"d001";"Corporate"
"Tammie";"Barker";"63,250000327825546";"d001";"Corporate"
"Lashandra";"Hall";"109,25000056624413";"d001";"Corporate"
"Robert";"Whitcomb";"97,75000050663948";"d001";"Corporate"
"Maria";"Gillis";"97,75000050663948";"d001";"Corporate"
"Berry";"Kirksey";"74,75000038743019";"d001";"Corporate"
"Albert";"Turner";"63,250000327825546";"d001";"Corporate"
"Deborah";"Lamphear";"80,50000041723251";"d001";"Corporate"
"Sara";"Laverriere";"82,50000011175871";"d001";"Corporate"
"Terry";"Pugh";"97,75000050663948";"d001";"Corporate"
"Marguerite";"Ogan";"132,00000017881393";"d001";"Corporate"
"Veronica";"Frank";"97,75000050663948";"d001";"Corporate"
"Clara";"Morgan";"63,250000327825546";"d001";"Corporate"
"Michele";"Provenzano";"132,00000017881393";"d001";"Corporate"
"Usha";"Depalma";"82,50000011175871";"d001";"Corporate"
"Mary";"Hartley";"0";"d001";"Corporate"
"Guillermo";"Fisher";"80,50000041723251";"d001";"Corporate"
"Shirley";"Coburn";"144,00000035762787";"d001";"Corporate"
"Christy";"Edelstein";"80,50000041723251";"d001";"Corporate"
"Michael";"Ochs";"57,500000298023224";"d001";"Corporate"
"Joseph";"Isaacson";"228,00000056624413";"d001";"Corporate"
"August";"Harrigan";"97,75000050663948";"d001";"Corporate"
"Carolyn";"Brown";"0";"d001";"Corporate"
"Judith";"Lamb";"92,00000047683716";"d001";"Corporate"
"Kyle";"Reynolds";"210,00000052154064";"d001";"Corporate"
"Eric";"Gariepy";"86,25000044703484";"d001";"Corporate"
"Norma";"Curtis";"0";"d001";"Corporate"
"Joanie";"Miller";"63,250000327825546";"d001";"Corporate"
"Mary";"Cortes";"80,50000041723251";"d001";"Corporate"
"Stephen";"Spearman";"80,50000041723251";"d001";"Corporate"
"Berniece";"Abram";"63,250000327825546";"d001";"Corporate"
"Lewis";"Umberger";"92,00000047683716";"d001";"Corporate"
"Demi";"Bevan";"0";"d001";"Corporate"
"Virginia";"Ferguson";"364,0000033378601";"d001";"Corporate"
"Silvia";"Phelps";"97,75000050663948";"d001";"Corporate"
"Nelda";"Matthews";"97,75000050663948";"d001";"Corporate"
"John";"Weathers";"97,75000050663948";"d001";"Corporate"
"Kunimi";"Kanda";"80,50000041723251";"d001";"Corporate"
"Megan";"Coleman";"63,250000327825546";"d001";"Corporate"
"Gwendolyn";"Bateman";"325,00000298023224";"d001";"Corporate"
"Alfred";"Harper";"57,500000298023224";"d001";"Corporate"
"Dorothy";"Weed";"80,50000041723251";"d001";"Corporate"
"Lance";"Royal";"82,50000011175871";"d001";"Corporate"
"Paul";"Benson";"80,50000041723251";"d001";"Corporate"
"Jill";"Robertson";"92,00000047683716";"d001";"Corporate"
"Jorge";"Cline";"57,500000298023224";"d001";"Corporate"
"Haydee";"Shoe";"80,50000041723251";"d001";"Corporate"
"Jamie";"Hodgson";"80,50000041723251";"d001";"Corporate"
"Ryan";"Gregory";"156,0000003874302";"d001";"Corporate"
"Robert";"Anderson";"97,75000050663948";"d001";"Corporate"
"Virginia";"Harris";"0";"d001";"Corporate"
"Mary";"Turner";"168,0000004172325";"d001";"Corporate"
"Matthew";"Villegas";"97,75000050663948";"d001";"Corporate"
"Paul";"Dominguez";"0";"d001";"Corporate"
"John";"Woods";"80,50000041723251";"d001";"Corporate"
"Hector";"Hodgin";"0";"d001";"Corporate"
"Isabella";"Barry";"97,75000050663948";"d001";"Corporate"
"Gladys";"Hedlund";"57,500000298023224";"d001";"Corporate"
"Albert";"Nelson";"80,50000041723251";"d001";"Corporate"
"April";"Ervin";"63,250000327825546";"d001";"Corporate"
"Douglas";"Washington";"63,250000327825546";"d001";"Corporate"
"Ryan";"Rowland";"80,50000041723251";"d001";"Corporate"
"William";"Wheeler";"63,250000327825546";"d001";"Corporate"
"Michael";"Phillips";"253,00000131130219";"d001";"Corporate"
"Glenn";"Clark";"97,75000050663948";"d001";"Corporate"
"Nancy";"Allen";"168,0000004172325";"d001";"Corporate"
"Mamie";"Bonneau";"63,250000327825546";"d001";"Corporate"
"Janice";"Yin";"80,50000041723251";"d001";"Corporate"
"Richard";"Woodley";"80,50000041723251";"d001";"Corporate"
"Rosie";"Hensley";"80,50000041723251";"d001";"Corporate"
"David";"Nathan";"210,00000052154064";"d001";"Corporate"
"Leah";"Richardson";"63,250000327825546";"d001";"Corporate"
"Mildred";"Mcandrews";"63,250000327825546";"d001";"Corporate"
"Martha";"Urquhart";"0";"d001";"Corporate"
"Stevie";"Miles";"168,0000004172325";"d001";"Corporate"
"Madison";"Matthews";"97,75000050663948";"d001";"Corporate"
"Michael";"Pendleton";"80,50000041723251";"d001";"Corporate"
"Samuel";"Quiroz";"86,25000044703484";"d001";"Corporate"
"Laura";"Jennings";"102,00000025331974";"d001";"Corporate"
"Jose";"Hurd";"57,500000298023224";"d001";"Corporate"
"Jeffery";"Britton";"97,75000050663948";"d001";"Corporate"
"Adam";"Wilson";"97,75000050663948";"d001";"Corporate"
"Constance";"Garneau";"80,50000041723251";"d001";"Corporate"
"James";"Walsh";"80,50000041723251";"d001";"Corporate"
"David";"Cordell";"92,00000047683716";"d001";"Corporate"
"Heather";"Utterback";"63,250000327825546";"d001";"Corporate"
"Michael";"Bell";"80,50000041723251";"d001";"Corporate"
"Eden";"Nero";"144,00000035762787";"d001";"Corporate"
"Rita";"Thomas";"168,0000004172325";"d001";"Corporate"
"Brenda";"Lanza";"0";"d001";"Corporate"
"Jerome";"Hamlin";"57,500000298023224";"d001";"Corporate"
"Melinda";"Lawrence";"63,250000327825546";"d001";"Corporate"
"Lydia";"Byrne";"63,250000327825546";"d001";"Corporate"
"Albert";"Kessler";"80,50000041723251";"d001";"Corporate"
"Teresa";"Scott";"92,00000047683716";"d001";"Corporate"
"Susan";"Holden";"82,50000011175871";"d001";"Corporate"
"Carlos";"Chadbourne";"97,75000050663948";"d001";"Corporate"
"Joseph";"Mccready";"80,50000041723251";"d001";"Corporate"
"Maria";"Edwards";"0";"d001";"Corporate"
"Maya";"Rowe";"80,50000041723251";"d001";"Corporate"
"Bertie";"Calahan";"102,00000025331974";"d001";"Corporate"
"Eho";"Shimada";"144,00000035762787";"d001";"Corporate"
"Robert";"Schrader";"168,0000004172325";"d001";"Corporate"
"Florence";"Smith";"92,00000047683716";"d001";"Corporate"
"Margaret";"Ford";"0";"d001";"Corporate"
"Rosie";"Crawford";"80,50000041723251";"d001";"Corporate"
"Phillip";"Tanner";"97,75000050663948";"d001";"Corporate"
"Taylor";"Watts";"57,500000298023224";"d001";"Corporate"
"Larry";"Whiteside";"192,00000047683716";"d001";"Corporate"
"Maurice";"Bland";"63,250000327825546";"d001";"Corporate"
"Warren";"Pasko";"92,00000047683716";"d001";"Corporate"
"Reuben";"Cline";"97,75000050663948";"d001";"Corporate"
"Willie";"Graham";"132,00000017881393";"d001";"Corporate"
"Jack";"Smith";"126,50000065565109";"d005";"Technology"
"Philip";"Romero";"126,50000065565109";"d005";"Technology"
"Marian";"Lane";"240,00000059604645";"d005";"Technology"
"Ellis";"Hoar";"126,50000065565109";"d005";"Technology"
"Leonard";"Oliver";"126,50000065565109";"d005";"Technology"
"Debora";"Griffin";"161,00000083446503";"d005";"Technology"
"Greg";"Causey";"126,50000065565109";"d005";"Technology"
"Larry";"Pulver";"161,00000083446503";"d005";"Technology"
"David";"Crowe";"126,50000065565109";"d005";"Technology"
"Sandy";"Hawes";"126,50000065565109";"d005";"Technology"
"Sherry";"Apodaca";"156,0000003874302";"d005";"Technology"
"Naomi";"Goodrich";"126,50000065565109";"d005";"Technology"
"Nicholas";"Clark";"161,00000083446503";"d005";"Technology"
"Laura";"Martinez";"240,00000059604645";"d005";"Technology"
"Danny";"Taylor";"126,50000065565109";"d005";"Technology"
"Olin";"Keith";"126,50000065565109";"d005";"Technology"
"Travis";"Lovell";"161,00000083446503";"d005";"Technology"
"Yi";"Tang";"161,00000083446503";"d005";"Technology"
"Dana";"Solano";"74,75000038743019";"d005";"Technology"
"Ursula";"Robinson";"186,000000461936";"d005";"Technology"
"Jordan";"Mcknight";"422,5000038743019";"d005";"Technology"
"Marcel";"Donaldson";"161,00000083446503";"d005";"Technology"
"Kristoffer";"Jrgensen";"126,50000065565109";"d005";"Technology"
"Miguel";"Reading";"126,50000065565109";"d005";"Technology"
"Asa";"Maggard";"126,50000065565109";"d005";"Technology"
"Tracey";"Olivares";"126,50000065565109";"d005";"Technology"
"Shi";"Hsueh";"126,50000065565109";"d005";"Technology"
"Benjamin";"Mcclendon";"126,50000065565109";"d005";"Technology"
"Norma";"Satterlee";"92,00000047683716";"d005";"Technology"
"Eugene";"Dawson";"161,00000083446503";"d005";"Technology"
"Logan";"Ryan";"126,50000065565109";"d005";"Technology"
"Emily";"Lentz";"240,00000059604645";"d005";"Technology"
